Subfigure,Element,Attribute,Value
A,840,TaxonomyLevel,Field
A,840,TaxonomyValue,Astronomy
A,840,Year,2020
A,840,PercentFemale,17.597765363128488
A,841,TaxonomyLevel,Field
A,841,TaxonomyValue,Astronomy
A,841,Year,2019
A,841,PercentFemale,17.55689735253135
A,842,TaxonomyLevel,Field
A,842,TaxonomyValue,Astronomy
A,842,Year,2018
A,842,PercentFemale,16.566404442387782
A,843,TaxonomyLevel,Field
A,843,TaxonomyValue,Astronomy
A,843,Year,2017
A,843,PercentFemale,16.0351201478743
A,844,TaxonomyLevel,Field
A,844,TaxonomyValue,Astronomy
A,844,Year,2016
A,844,PercentFemale,15.62355122855818
A,845,TaxonomyLevel,Field
A,845,TaxonomyValue,Astronomy
A,845,Year,2015
A,845,PercentFemale,14.874884151992578
A,846,TaxonomyLevel,Field
A,846,TaxonomyValue,Astronomy
A,846,Year,2014
A,846,PercentFemale,14.44600280504908
A,847,TaxonomyLevel,Field
A,847,TaxonomyValue,Astronomy
A,847,Year,2013
A,847,PercentFemale,13.67924528301886
A,848,TaxonomyLevel,Field
A,848,TaxonomyValue,Astronomy
A,848,Year,2012
A,848,PercentFemale,13.24828263002944
A,849,TaxonomyLevel,Field
A,849,TaxonomyValue,Astronomy
A,849,Year,2011
A,849,PercentFemale,13.17790167257982
A,850,TaxonomyLevel,Field
A,850,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,850,Year,2020
A,850,PercentFemale,35.55555555555555
A,851,TaxonomyLevel,Field
A,851,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,851,Year,2019
A,851,PercentFemale,35.14376996805112
A,852,TaxonomyLevel,Field
A,852,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,852,Year,2018
A,852,PercentFemale,35.962145110410084
A,853,TaxonomyLevel,Field
A,853,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,853,Year,2017
A,853,PercentFemale,34.0764331210191
A,854,TaxonomyLevel,Field
A,854,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,854,Year,2016
A,854,PercentFemale,32.1656050955414
A,855,TaxonomyLevel,Field
A,855,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,855,Year,2015
A,855,PercentFemale,32.03883495145631
A,856,TaxonomyLevel,Field
A,856,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,856,Year,2014
A,856,PercentFemale,30.97643097643097
A,857,TaxonomyLevel,Field
A,857,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,857,Year,2013
A,857,PercentFemale,31.058020477815703
A,858,TaxonomyLevel,Field
A,858,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,858,Year,2012
A,858,PercentFemale,30.37542662116041
A,859,TaxonomyLevel,Field
A,859,TaxonomyValue,Near and Middle Eastern Languages and Cultures
A,859,Year,2011
A,859,PercentFemale,29.80132450331126
A,860,TaxonomyLevel,Field
A,860,TaxonomyValue,Asian Languages
A,860,Year,2020
A,860,PercentFemale,42.45810055865922
A,861,TaxonomyLevel,Field
A,861,TaxonomyValue,Asian Languages
A,861,Year,2019
A,861,PercentFemale,41.80327868852459
A,862,TaxonomyLevel,Field
A,862,TaxonomyValue,Asian Languages
A,862,Year,2018
A,862,PercentFemale,41.31054131054131
A,863,TaxonomyLevel,Field
A,863,TaxonomyValue,Asian Languages
A,863,Year,2017
A,863,PercentFemale,41.43646408839779
A,864,TaxonomyLevel,Field
A,864,TaxonomyValue,Asian Languages
A,864,Year,2016
A,864,PercentFemale,41.43646408839779
A,865,TaxonomyLevel,Field
A,865,TaxonomyValue,Asian Languages
A,865,Year,2015
A,865,PercentFemale,41.42857142857143
A,866,TaxonomyLevel,Field
A,866,TaxonomyValue,Asian Languages
A,866,Year,2014
A,866,PercentFemale,41.12426035502958
A,867,TaxonomyLevel,Field
A,867,TaxonomyValue,Asian Languages
A,867,Year,2013
A,867,PercentFemale,40.96385542168674
A,868,TaxonomyLevel,Field
A,868,TaxonomyValue,Asian Languages
A,868,Year,2012
A,868,PercentFemale,40.71856287425149
A,869,TaxonomyLevel,Field
A,869,TaxonomyValue,Asian Languages
A,869,Year,2011
A,869,PercentFemale,41.32492113564668
A,870,TaxonomyLevel,Field
A,870,TaxonomyValue,Asian Studies
A,870,Year,2020
A,870,PercentFemale,39.38053097345133
A,871,TaxonomyLevel,Field
A,871,TaxonomyValue,Asian Studies
A,871,Year,2019
A,871,PercentFemale,38.646288209606986
A,872,TaxonomyLevel,Field
A,872,TaxonomyValue,Asian Studies
A,872,Year,2018
A,872,PercentFemale,39.11111111111111
A,873,TaxonomyLevel,Field
A,873,TaxonomyValue,Asian Studies
A,873,Year,2017
A,873,PercentFemale,38.37719298245614
A,874,TaxonomyLevel,Field
A,874,TaxonomyValue,Asian Studies
A,874,Year,2016
A,874,PercentFemale,38.52813852813853
A,875,TaxonomyLevel,Field
A,875,TaxonomyValue,Asian Studies
A,875,Year,2015
A,875,PercentFemale,38.87640449438202
A,876,TaxonomyLevel,Field
A,876,TaxonomyValue,Asian Studies
A,876,Year,2014
A,876,PercentFemale,38.55140186915888
A,877,TaxonomyLevel,Field
A,877,TaxonomyValue,Asian Studies
A,877,Year,2013
A,877,PercentFemale,38.99521531100478
A,878,TaxonomyLevel,Field
A,878,TaxonomyValue,Asian Studies
A,878,Year,2012
A,878,PercentFemale,39.19239904988123
A,879,TaxonomyLevel,Field
A,879,TaxonomyValue,Asian Studies
A,879,Year,2011
A,879,PercentFemale,40.050377833753146
A,880,TaxonomyLevel,Field
A,880,TaxonomyValue,Sociology
A,880,Year,2015
A,880,PercentFemale,46.48568240981777
A,881,TaxonomyLevel,Field
A,881,TaxonomyValue,Sociology
A,881,Year,2016
A,881,PercentFemale,46.99453551912568
A,882,TaxonomyLevel,Field
A,882,TaxonomyValue,Sociology
A,882,Year,2014
A,882,PercentFemale,45.5024463680843
A,883,TaxonomyLevel,Field
A,883,TaxonomyValue,Sociology
A,883,Year,2013
A,883,PercentFemale,45.11307014181678
A,884,TaxonomyLevel,Field
A,884,TaxonomyValue,Sociology
A,884,Year,2012
A,884,PercentFemale,44.75009686168152
A,885,TaxonomyLevel,Field
A,885,TaxonomyValue,Sociology
A,885,Year,2011
A,885,PercentFemale,44.38291139240506
A,886,TaxonomyLevel,Field
A,886,TaxonomyValue,Sociology
A,886,Year,2020
A,886,PercentFemale,49.735449735449734
A,887,TaxonomyLevel,Field
A,887,TaxonomyValue,Sociology
A,887,Year,2019
A,887,PercentFemale,49.69947407963936
A,888,TaxonomyLevel,Field
A,888,TaxonomyValue,Sociology
A,888,Year,2018
A,888,PercentFemale,48.447437336326225
A,889,TaxonomyLevel,Field
A,889,TaxonomyValue,Sociology
A,889,Year,2017
A,889,PercentFemale,47.9090242112986
A,890,TaxonomyLevel,Field
A,890,TaxonomyValue,Slavic Languages and Literatures
A,890,Year,2020
A,890,PercentFemale,51.7799352750809
A,891,TaxonomyLevel,Field
A,891,TaxonomyValue,Slavic Languages and Literatures
A,891,Year,2019
A,891,PercentFemale,51.43769968051119
A,892,TaxonomyLevel,Field
A,892,TaxonomyValue,Slavic Languages and Literatures
A,892,Year,2018
A,892,PercentFemale,50.476190476190474
A,893,TaxonomyLevel,Field
A,893,TaxonomyValue,Slavic Languages and Literatures
A,893,Year,2017
A,893,PercentFemale,51.724137931034484
A,894,TaxonomyLevel,Field
A,894,TaxonomyValue,Slavic Languages and Literatures
A,894,Year,2016
A,894,PercentFemale,49.52076677316294
A,895,TaxonomyLevel,Field
A,895,TaxonomyValue,Slavic Languages and Literatures
A,895,Year,2015
A,895,PercentFemale,48.701298701298704
A,896,TaxonomyLevel,Field
A,896,TaxonomyValue,Slavic Languages and Literatures
A,896,Year,2014
A,896,PercentFemale,47.524752475247524
A,897,TaxonomyLevel,Field
A,897,TaxonomyValue,Slavic Languages and Literatures
A,897,Year,2013
A,897,PercentFemale,46.15384615384615
A,898,TaxonomyLevel,Field
A,898,TaxonomyValue,Slavic Languages and Literatures
A,898,Year,2012
A,898,PercentFemale,45.54140127388535
A,899,TaxonomyLevel,Field
A,899,TaxonomyValue,Slavic Languages and Literatures
A,899,Year,2011
A,899,PercentFemale,43.80952380952381
A,900,TaxonomyLevel,Field
A,900,TaxonomyValue,Entomology
A,900,Year,2015
A,900,PercentFemale,21.11801242236025
A,901,TaxonomyLevel,Field
A,901,TaxonomyValue,Entomology
A,901,Year,2014
A,901,PercentFemale,20.15384615384615
A,902,TaxonomyLevel,Field
A,902,TaxonomyValue,Entomology
A,902,Year,2013
A,902,PercentFemale,20.21116138763197
A,903,TaxonomyLevel,Field
A,903,TaxonomyValue,Entomology
A,903,Year,2012
A,903,PercentFemale,19.64856230031949
A,904,TaxonomyLevel,Field
A,904,TaxonomyValue,Entomology
A,904,Year,2011
A,904,PercentFemale,19.46624803767661
A,905,TaxonomyLevel,Field
A,905,TaxonomyValue,Entomology
A,905,Year,2017
A,905,PercentFemale,22.15657311669128
A,906,TaxonomyLevel,Field
A,906,TaxonomyValue,Entomology
A,906,Year,2016
A,906,PercentFemale,22.023809523809522
A,907,TaxonomyLevel,Field
A,907,TaxonomyValue,Entomology
A,907,Year,2020
A,907,PercentFemale,27.00156985871271
A,908,TaxonomyLevel,Field
A,908,TaxonomyValue,Entomology
A,908,Year,2019
A,908,PercentFemale,25.771604938271597
A,909,TaxonomyLevel,Field
A,909,TaxonomyValue,Entomology
A,909,Year,2018
A,909,PercentFemale,23.52941176470588
A,910,TaxonomyLevel,Field
A,910,TaxonomyValue,"Theatre Literature, History and Criticism"
A,910,Year,2020
A,910,PercentFemale,47.03703703703704
A,911,TaxonomyLevel,Field
A,911,TaxonomyValue,"Theatre Literature, History and Criticism"
A,911,Year,2019
A,911,PercentFemale,46.264626462646255
A,912,TaxonomyLevel,Field
A,912,TaxonomyValue,"Theatre Literature, History and Criticism"
A,912,Year,2018
A,912,PercentFemale,45.61717352415027
A,913,TaxonomyLevel,Field
A,913,TaxonomyValue,"Theatre Literature, History and Criticism"
A,913,Year,2017
A,913,PercentFemale,45.56159420289855
A,914,TaxonomyLevel,Field
A,914,TaxonomyValue,"Theatre Literature, History and Criticism"
A,914,Year,2016
A,914,PercentFemale,44.85294117647059
A,915,TaxonomyLevel,Field
A,915,TaxonomyValue,"Theatre Literature, History and Criticism"
A,915,Year,2015
A,915,PercentFemale,43.92439243924392
A,916,TaxonomyLevel,Field
A,916,TaxonomyValue,"Theatre Literature, History and Criticism"
A,916,Year,2014
A,916,PercentFemale,43.69287020109689
A,917,TaxonomyLevel,Field
A,917,TaxonomyValue,"Theatre Literature, History and Criticism"
A,917,Year,2013
A,917,PercentFemale,43.8305709023941
A,918,TaxonomyLevel,Field
A,918,TaxonomyValue,"Theatre Literature, History and Criticism"
A,918,Year,2012
A,918,PercentFemale,43.72093023255814
A,919,TaxonomyLevel,Field
A,919,TaxonomyValue,"Theatre Literature, History and Criticism"
A,919,Year,2011
A,919,PercentFemale,44.24184261036468
A,920,TaxonomyLevel,Field
A,920,TaxonomyValue,Religious Studies
A,920,Year,2013
A,920,PercentFemale,29.85739750445633
A,921,TaxonomyLevel,Field
A,921,TaxonomyValue,Religious Studies
A,921,Year,2012
A,921,PercentFemale,29.81818181818181
A,922,TaxonomyLevel,Field
A,922,TaxonomyValue,Religious Studies
A,922,Year,2020
A,922,PercentFemale,32.74418604651162
A,923,TaxonomyLevel,Field
A,923,TaxonomyValue,Religious Studies
A,923,Year,2019
A,923,PercentFemale,32.8278322925959
A,924,TaxonomyLevel,Field
A,924,TaxonomyValue,Religious Studies
A,924,Year,2018
A,924,PercentFemale,32.56021409455843
A,925,TaxonomyLevel,Field
A,925,TaxonomyValue,Religious Studies
A,925,Year,2017
A,925,PercentFemale,31.70080142475512
A,926,TaxonomyLevel,Field
A,926,TaxonomyValue,Religious Studies
A,926,Year,2016
A,926,PercentFemale,30.89285714285714
A,927,TaxonomyLevel,Field
A,927,TaxonomyValue,Religious Studies
A,927,Year,2015
A,927,PercentFemale,29.93744414655943
A,928,TaxonomyLevel,Field
A,928,TaxonomyValue,Religious Studies
A,928,Year,2014
A,928,PercentFemale,29.43800178412132
A,929,TaxonomyLevel,Field
A,929,TaxonomyValue,Religious Studies
A,929,Year,2011
A,929,PercentFemale,30.86303939962476
A,930,TaxonomyLevel,Field
A,930,TaxonomyValue,Nursing
A,930,Year,2019
A,930,PercentFemale,87.96266495011264
A,931,TaxonomyLevel,Field
A,931,TaxonomyValue,Nursing
A,931,Year,2018
A,931,PercentFemale,88.79809329247531
A,932,TaxonomyLevel,Field
A,932,TaxonomyValue,Nursing
A,932,Year,2017
A,932,PercentFemale,89.83572895277207
A,933,TaxonomyLevel,Field
A,933,TaxonomyValue,Nursing
A,933,Year,2016
A,933,PercentFemale,90.10380622837371
A,934,TaxonomyLevel,Field
A,934,TaxonomyValue,Nursing
A,934,Year,2015
A,934,PercentFemale,90.7427735089645
A,935,TaxonomyLevel,Field
A,935,TaxonomyValue,Nursing
A,935,Year,2014
A,935,PercentFemale,90.91246290801188
A,936,TaxonomyLevel,Field
A,936,TaxonomyValue,Nursing
A,936,Year,2013
A,936,PercentFemale,91.1470361816782
A,937,TaxonomyLevel,Field
A,937,TaxonomyValue,Nursing
A,937,Year,2012
A,937,PercentFemale,91.44363341443632
A,938,TaxonomyLevel,Field
A,938,TaxonomyValue,Nursing
A,938,Year,2011
A,938,PercentFemale,91.91489361702128
A,939,TaxonomyLevel,Field
A,939,TaxonomyValue,Nursing
A,939,Year,2020
A,939,PercentFemale,87.43872549019608
A,940,TaxonomyLevel,Field
A,940,TaxonomyValue,Theological Studies
A,940,Year,2015
A,940,PercentFemale,24.12645590682196
A,941,TaxonomyLevel,Field
A,941,TaxonomyValue,Theological Studies
A,941,Year,2020
A,941,PercentFemale,25.56521739130434
A,942,TaxonomyLevel,Field
A,942,TaxonomyValue,Theological Studies
A,942,Year,2019
A,942,PercentFemale,25.335570469798657
A,943,TaxonomyLevel,Field
A,943,TaxonomyValue,Theological Studies
A,943,Year,2018
A,943,PercentFemale,24.93723849372384
A,944,TaxonomyLevel,Field
A,944,TaxonomyValue,Theological Studies
A,944,Year,2017
A,944,PercentFemale,24.32432432432432
A,945,TaxonomyLevel,Field
A,945,TaxonomyValue,Theological Studies
A,945,Year,2016
A,945,PercentFemale,24.0506329113924
A,946,TaxonomyLevel,Field
A,946,TaxonomyValue,Theological Studies
A,946,Year,2014
A,946,PercentFemale,23.91125718981101
A,947,TaxonomyLevel,Field
A,947,TaxonomyValue,Theological Studies
A,947,Year,2013
A,947,PercentFemale,23.742786479802138
A,948,TaxonomyLevel,Field
A,948,TaxonomyValue,Theological Studies
A,948,Year,2012
A,948,PercentFemale,23.4375
A,949,TaxonomyLevel,Field
A,949,TaxonomyValue,Theological Studies
A,949,Year,2011
A,949,PercentFemale,24.43868739205526
A,950,TaxonomyLevel,Field
A,950,TaxonomyValue,Pathology
A,950,Year,2020
A,950,PercentFemale,39.45631067961165
A,951,TaxonomyLevel,Field
A,951,TaxonomyValue,Pathology
A,951,Year,2019
A,951,PercentFemale,39.01960784313725
A,952,TaxonomyLevel,Field
A,952,TaxonomyValue,Pathology
A,952,Year,2011
A,952,PercentFemale,34.53177257525083
A,953,TaxonomyLevel,Field
A,953,TaxonomyValue,Pathology
A,953,Year,2018
A,953,PercentFemale,38.91971883092859
A,954,TaxonomyLevel,Field
A,954,TaxonomyValue,Pathology
A,954,Year,2017
A,954,PercentFemale,37.35653461680859
A,955,TaxonomyLevel,Field
A,955,TaxonomyValue,Pathology
A,955,Year,2016
A,955,PercentFemale,36.336448598130836
A,956,TaxonomyLevel,Field
A,956,TaxonomyValue,Pathology
A,956,Year,2015
A,956,PercentFemale,35.955910300266055
A,957,TaxonomyLevel,Field
A,957,TaxonomyValue,Pathology
A,957,Year,2014
A,957,PercentFemale,35.66009104704097
A,958,TaxonomyLevel,Field
A,958,TaxonomyValue,Pathology
A,958,Year,2013
A,958,PercentFemale,34.64285714285714
A,959,TaxonomyLevel,Field
A,959,TaxonomyValue,Pathology
A,959,Year,2012
A,959,PercentFemale,34.46191051995163
A,960,TaxonomyLevel,Field
A,960,TaxonomyValue,Anatomy
A,960,Year,2011
A,960,PercentFemale,27.94577685088634
A,961,TaxonomyLevel,Field
A,961,TaxonomyValue,Anatomy
A,961,Year,2020
A,961,PercentFemale,33.67633302151543
A,962,TaxonomyLevel,Field
A,962,TaxonomyValue,Anatomy
A,962,Year,2019
A,962,PercentFemale,32.76026743075453
A,963,TaxonomyLevel,Field
A,963,TaxonomyValue,Anatomy
A,963,Year,2018
A,963,PercentFemale,32.45531514581373
A,964,TaxonomyLevel,Field
A,964,TaxonomyValue,Anatomy
A,964,Year,2017
A,964,PercentFemale,30.842005676442756
A,965,TaxonomyLevel,Field
A,965,TaxonomyValue,Anatomy
A,965,Year,2013
A,965,PercentFemale,28.55711422845691
A,966,TaxonomyLevel,Field
A,966,TaxonomyValue,Anatomy
A,966,Year,2012
A,966,PercentFemale,27.685950413223143
A,967,TaxonomyLevel,Field
A,967,TaxonomyValue,Anatomy
A,967,Year,2016
A,967,PercentFemale,30.87378640776699
A,968,TaxonomyLevel,Field
A,968,TaxonomyValue,Anatomy
A,968,Year,2015
A,968,PercentFemale,30.08937437934458
A,969,TaxonomyLevel,Field
A,969,TaxonomyValue,Anatomy
A,969,Year,2014
A,969,PercentFemale,29.53419226957383
A,970,TaxonomyLevel,Field
A,970,TaxonomyValue,Pharmacy
A,970,Year,2020
A,970,PercentFemale,46.56084656084656
A,971,TaxonomyLevel,Field
A,971,TaxonomyValue,Pharmacy
A,971,Year,2015
A,971,PercentFemale,42.07858048162231
A,972,TaxonomyLevel,Field
A,972,TaxonomyValue,Pharmacy
A,972,Year,2014
A,972,PercentFemale,40.153452685421996
A,973,TaxonomyLevel,Field
A,973,TaxonomyValue,Pharmacy
A,973,Year,2013
A,973,PercentFemale,38.68808567603748
A,974,TaxonomyLevel,Field
A,974,TaxonomyValue,Pharmacy
A,974,Year,2019
A,974,PercentFemale,47.93756967670011
A,975,TaxonomyLevel,Field
A,975,TaxonomyValue,Pharmacy
A,975,Year,2018
A,975,PercentFemale,45.125
A,976,TaxonomyLevel,Field
A,976,TaxonomyValue,Pharmacy
A,976,Year,2017
A,976,PercentFemale,44.00977995110024
A,977,TaxonomyLevel,Field
A,977,TaxonomyValue,Pharmacy
A,977,Year,2016
A,977,PercentFemale,42.40102171136654
A,978,TaxonomyLevel,Field
A,978,TaxonomyValue,Pharmacy
A,978,Year,2012
A,978,PercentFemale,37.17201166180758
A,979,TaxonomyLevel,Field
A,979,TaxonomyValue,Pharmacy
A,979,Year,2011
A,979,PercentFemale,36.211699164345404
A,980,TaxonomyLevel,Field
A,980,TaxonomyValue,Genetics
A,980,Year,2015
A,980,PercentFemale,30.973451327433622
A,981,TaxonomyLevel,Field
A,981,TaxonomyValue,Genetics
A,981,Year,2014
A,981,PercentFemale,32.45749613601236
A,982,TaxonomyLevel,Field
A,982,TaxonomyValue,Genetics
A,982,Year,2013
A,982,PercentFemale,31.70731707317073
A,983,TaxonomyLevel,Field
A,983,TaxonomyValue,Genetics
A,983,Year,2012
A,983,PercentFemale,31.78036605657238
A,984,TaxonomyLevel,Field
A,984,TaxonomyValue,Genetics
A,984,Year,2011
A,984,PercentFemale,29.120879120879117
A,985,TaxonomyLevel,Field
A,985,TaxonomyValue,Genetics
A,985,Year,2016
A,985,PercentFemale,31.24087591240876
A,986,TaxonomyLevel,Field
A,986,TaxonomyValue,Genetics
A,986,Year,2017
A,986,PercentFemale,32.23880597014925
A,987,TaxonomyLevel,Field
A,987,TaxonomyValue,Genetics
A,987,Year,2020
A,987,PercentFemale,34.54545454545454
A,988,TaxonomyLevel,Field
A,988,TaxonomyValue,Genetics
A,988,Year,2019
A,988,PercentFemale,33.8048090523338
A,989,TaxonomyLevel,Field
A,989,TaxonomyValue,Genetics
A,989,Year,2018
A,989,PercentFemale,33.28380386329866
A,990,TaxonomyLevel,Field
A,990,TaxonomyValue,Natural Resources
A,990,Year,2020
A,990,PercentFemale,27.52752752752753
A,991,TaxonomyLevel,Field
A,991,TaxonomyValue,Natural Resources
A,991,Year,2019
A,991,PercentFemale,27.01894317048853
A,992,TaxonomyLevel,Field
A,992,TaxonomyValue,Natural Resources
A,992,Year,2018
A,992,PercentFemale,25.87412587412587
A,993,TaxonomyLevel,Field
A,993,TaxonomyValue,Natural Resources
A,993,Year,2017
A,993,PercentFemale,25.1434034416826
A,994,TaxonomyLevel,Field
A,994,TaxonomyValue,Natural Resources
A,994,Year,2016
A,994,PercentFemale,24.14131501472031
A,995,TaxonomyLevel,Field
A,995,TaxonomyValue,Natural Resources
A,995,Year,2015
A,995,PercentFemale,23.39743589743589
A,996,TaxonomyLevel,Field
A,996,TaxonomyValue,Natural Resources
A,996,Year,2014
A,996,PercentFemale,21.94046306504961
A,997,TaxonomyLevel,Field
A,997,TaxonomyValue,Natural Resources
A,997,Year,2013
A,997,PercentFemale,21.36563876651982
A,998,TaxonomyLevel,Field
A,998,TaxonomyValue,Natural Resources
A,998,Year,2012
A,998,PercentFemale,20.601851851851848
A,999,TaxonomyLevel,Field
A,999,TaxonomyValue,Natural Resources
A,999,Year,2011
A,999,PercentFemale,19.95332555425904
A,1000,TaxonomyLevel,Field
A,1000,TaxonomyValue,Marine Sciences
A,1000,Year,2020
A,1000,PercentFemale,26.785714285714278
A,1001,TaxonomyLevel,Field
A,1001,TaxonomyValue,Marine Sciences
A,1001,Year,2019
A,1001,PercentFemale,25.93984962406015
A,1002,TaxonomyLevel,Field
A,1002,TaxonomyValue,Marine Sciences
A,1002,Year,2018
A,1002,PercentFemale,24.24607961399276
A,1003,TaxonomyLevel,Field
A,1003,TaxonomyValue,Marine Sciences
A,1003,Year,2017
A,1003,PercentFemale,23.35403726708074
A,1004,TaxonomyLevel,Field
A,1004,TaxonomyValue,Marine Sciences
A,1004,Year,2016
A,1004,PercentFemale,22.32496697490092
A,1005,TaxonomyLevel,Field
A,1005,TaxonomyValue,Marine Sciences
A,1005,Year,2015
A,1005,PercentFemale,20.72678331090175
A,1006,TaxonomyLevel,Field
A,1006,TaxonomyValue,Marine Sciences
A,1006,Year,2014
A,1006,PercentFemale,20.69425901201602
A,1007,TaxonomyLevel,Field
A,1007,TaxonomyValue,Marine Sciences
A,1007,Year,2013
A,1007,PercentFemale,19.972640218878247
